Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,t_Stop,Stop,NoGo_Feedback
2,1658745215177,25/07/2022 10:33:35,1658745215122,1,25/07/2022 11:33:35,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,1,1,1,Screen 1,button,continue_keyboard,11101.099999999627,,,,,0,1,0,,,,,,instructions,,,,,
3,1658745218406,25/07/2022 10:33:38,1658745218370,1,25/07/2022 11:33:38,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,2,1,1,Screen 1,advancementZone,continue_keyboard,3241.5,,,,,0,1,0,,,,,,practice instructions,,,,,
4,1658745219400,25/07/2022 10:33:39,1658745219369,1,25/07/2022 11:33:39,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,5,1,1,Screen 1,button,timelimit_screen,999.8319999999985,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
5,1658745220404,25/07/2022 10:33:40,1658745220368,1,25/07/2022 11:33:40,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,5,1,2,Screen 2,button,timelimit_screen,1000.0859999999993,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
6,1658745221626,25/07/2022 10:33:41,1658745221567,1,25/07/2022 11:33:41,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,5,1,3,TEST,gosignal,gonogo,1199.5640000000021,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
7,1658745221810,25/07/2022 10:33:41,1658745221768,1,25/07/2022 11:33:41,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,5,1,6,IsTrue,button,timelimit_screen,200.42099999999846,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
8,1658745222796,25/07/2022 10:33:42,1658745222768,1,25/07/2022 11:33:42,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,17,1,1,Screen 1,button,timelimit_screen,999.8420000000006,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
9,1658745223791,25/07/2022 10:33:43,1658745223767,1,25/07/2022 11:33:43,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,17,1,2,Screen 2,button,timelimit_screen,1000.0550000000003,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
10,1658745224459,25/07/2022 10:33:44,1658745224430,1,25/07/2022 11:33:44,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,17,1,3,TEST,Zone1,response_keyboard_single,654.0999999996275,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
11,1658745225197,25/07/2022 10:33:45,1658745225167,1,25/07/2022 11:33:45,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,17,1,6,IsTrue,button,timelimit_screen,199.98499999999694,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
12,1658745226198,25/07/2022 10:33:46,1658745226167,1,25/07/2022 11:33:46,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,34,2,1,Screen 1,button,timelimit_screen,999.9600000000028,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
13,1658745227205,25/07/2022 10:33:47,1658745227167,1,25/07/2022 11:33:47,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,34,2,2,Screen 2,button,timelimit_screen,999.9609999999993,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
14,1658745227796,25/07/2022 10:33:47,1658745227763,1,25/07/2022 11:33:47,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,34,2,3,TEST,Zone1,response_keyboard_single,587.2999999988824,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
15,1658745228553,25/07/2022 10:33:48,1658745228517,1,25/07/2022 11:33:48,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,34,2,6,IsTrue,button,timelimit_screen,199.99299999999857,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
16,1658745229550,25/07/2022 10:33:49,1658745229517,1,25/07/2022 11:33:49,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,25,3,1,Screen 1,button,timelimit_screen,999.9650000000001,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
17,1658745230545,25/07/2022 10:33:50,1658745230517,1,25/07/2022 11:33:50,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,25,3,2,Screen 2,button,timelimit_screen,999.9379999999983,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
18,1658745231279,25/07/2022 10:33:51,1658745231243,1,25/07/2022 11:33:51,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,25,3,3,TEST,Zone1,response_keyboard_single,717.1999999992549,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
19,1658745231951,25/07/2022 10:33:51,1658745231917,1,25/07/2022 11:33:51,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,25,3,6,IsTrue,button,timelimit_screen,200.21399999999994,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
20,1658745232948,25/07/2022 10:33:52,1658745232917,1,25/07/2022 11:33:52,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,52,2,1,Screen 1,button,timelimit_screen,1000.0480000000025,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
21,1658745233947,25/07/2022 10:33:53,1658745233917,1,25/07/2022 11:33:53,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,52,2,2,Screen 2,button,timelimit_screen,999.9329999999973,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
22,1658745235105,25/07/2022 10:33:55,1658745235068,1,25/07/2022 11:33:55,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,52,2,3,TEST,gosignal,gonogo,1150.023000000001,,,NoGo,,1,0,0,,,,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
23,1658745235300,25/07/2022 10:33:55,1658745235266,1,25/07/2022 11:33:55,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,52,2,6,IsTrue,button,timelimit_screen,199.91100000000006,,,,,0,1,0,,,1,,1,taskStop,Left_go.png,NoGo,150,Left_nogo.png,IsTrue
24,1658745236294,25/07/2022 10:33:56,1658745236267,1,25/07/2022 11:33:56,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,4,1,Screen 1,button,timelimit_screen,1000.0309999999954,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
25,1658745237298,25/07/2022 10:33:57,1658745237267,1,25/07/2022 11:33:57,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,4,2,Screen 2,button,timelimit_screen,999.9680000000008,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
26,1658745238256,25/07/2022 10:33:58,1658745238219,1,25/07/2022 11:33:58,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,4,3,TEST,Zone1,response_keyboard_single,943.9000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
27,1658745238694,25/07/2022 10:33:58,1658745238667,1,25/07/2022 11:33:58,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,7,4,6,IsTrue,button,timelimit_screen,199.96800000000076,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,200,Left_go.png,NoGo
28,1658745239702,25/07/2022 10:33:59,1658745239667,1,25/07/2022 11:33:59,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,32,3,1,Screen 1,button,timelimit_screen,999.9629999999961,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
29,1658745240698,25/07/2022 10:34:00,1658745240667,1,25/07/2022 11:34:00,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,32,3,2,Screen 2,button,timelimit_screen,999.9959999999992,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
30,1658745241862,25/07/2022 10:34:01,1658745241817,1,25/07/2022 11:34:01,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,32,3,3,TEST,gosignal,gonogo,1149.951000000001,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
31,1658745242053,25/07/2022 10:34:02,1658745242017,1,25/07/2022 11:34:02,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,32,3,6,IsTrue,button,timelimit_screen,199.6929999999993,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
32,1658745243046,25/07/2022 10:34:03,1658745243017,1,25/07/2022 11:34:03,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,8,5,1,Screen 1,button,timelimit_screen,1000.2900000000009,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
33,1658745244046,25/07/2022 10:34:04,1658745244017,1,25/07/2022 11:34:04,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,8,5,2,Screen 2,button,timelimit_screen,999.9530000000013,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
34,1658745244775,25/07/2022 10:34:04,1658745244739,1,25/07/2022 11:34:04,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,8,5,3,TEST,Zone1,response_keyboard_single,713.6999999992549,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
35,1658745245393,25/07/2022 10:34:05,1658745245366,1,25/07/2022 11:34:05,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,8,5,6,IsTrue,button,timelimit_screen,199.6889999999985,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
36,1658745247893,25/07/2022 10:34:07,1658745247850,1,25/07/2022 11:34:07,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,11,1,1,Screen 1,button,continue_keyboard,2473.800000000745,,,,,0,1,0,,,,,,practice end,,,,,
37,1658745250946,25/07/2022 10:34:10,1658745250914,1,25/07/2022 11:34:10,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,12,1,1,Screen 1,advancementZone,continue_keyboard,3053.5,,,,,0,1,0,,,,,,task instructions,,,,,
38,1658745251930,25/07/2022 10:34:11,1658745251900,1,25/07/2022 11:34:11,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,6,1,Screen 1,button,timelimit_screen,1000.2229999999981,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
39,1658745252938,25/07/2022 10:34:12,1658745252900,1,25/07/2022 11:34:12,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,6,2,Screen 2,button,timelimit_screen,1000.0060000000012,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
40,1658745253660,25/07/2022 10:34:13,1658745253626,1,25/07/2022 11:34:13,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,6,3,TEST,Zone1,response_keyboard_single,715.2000000011176,,,Left,1,0,1,0,,,,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
41,1658745255193,25/07/2022 10:34:15,1658745255100,1,25/07/2022 11:34:15,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,6,5,False,button,timelimit_screen,999.6619999999966,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
42,1658745255338,25/07/2022 10:34:15,1658745255300,1,25/07/2022 11:34:15,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,37,6,6,IsTrue,button,timelimit_screen,200.3070000000007,,,,,0,1,0,,,1,,1,taskGo,Right_go.png,Right,200,Right_go.png,NoGo
43,1658745256335,25/07/2022 10:34:16,1658745256300,1,25/07/2022 11:34:16,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,56,4,1,Screen 1,button,timelimit_screen,999.9750000000058,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
44,1658745257333,25/07/2022 10:34:17,1658745257300,1,25/07/2022 11:34:17,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,56,4,2,Screen 2,button,timelimit_screen,999.9470000000001,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
45,1658745258488,25/07/2022 10:34:18,1658745258451,1,25/07/2022 11:34:18,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,56,4,3,TEST,gosignal,gonogo,1149.911,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
46,1658745258689,25/07/2022 10:34:18,1658745258650,1,25/07/2022 11:34:18,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,56,4,6,IsTrue,button,timelimit_screen,200.04299999999785,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
47,1658745259687,25/07/2022 10:34:19,1658745259650,1,25/07/2022 11:34:19,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,5,1,Screen 1,button,timelimit_screen,999.976999999999,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
48,1658745260686,25/07/2022 10:34:20,1658745260650,1,25/07/2022 11:34:20,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,5,2,Screen 2,button,timelimit_screen,999.9389999999985,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
49,1658745261837,25/07/2022 10:34:21,1658745261800,1,25/07/2022 11:34:21,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,5,3,TEST,gosignal,gonogo,1149.9570000000022,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
50,1658745262039,25/07/2022 10:34:22,1658745262000,1,25/07/2022 11:34:22,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,40,5,6,IsTrue,button,timelimit_screen,200.02100000000064,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
51,1658745263032,25/07/2022 10:34:23,1658745263000,1,25/07/2022 11:34:23,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,24,6,1,Screen 1,button,timelimit_screen,999.926999999996,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
52,1658745264027,25/07/2022 10:34:24,1658745264000,1,25/07/2022 11:34:24,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,24,6,2,Screen 2,button,timelimit_screen,1000.010000000002,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
53,1658745265177,25/07/2022 10:34:25,1658745265150,1,25/07/2022 11:34:25,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,24,6,3,TEST,gosignal,gonogo,1149.8899999999994,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
54,1658745265383,25/07/2022 10:34:25,1658745265349,1,25/07/2022 11:34:25,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,24,6,6,IsTrue,button,timelimit_screen,200.02000000000407,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,150,Right_nogo.png,IsTrue
55,1658745266380,25/07/2022 10:34:26,1658745266350,1,25/07/2022 11:34:26,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,18,7,1,Screen 1,button,timelimit_screen,1000.0019999999931,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
56,1658745267380,25/07/2022 10:34:27,1658745267350,1,25/07/2022 11:34:27,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,18,7,2,Screen 2,button,timelimit_screen,999.6390000000101,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
57,1658745268246,25/07/2022 10:34:28,1658745268219,1,25/07/2022 11:34:28,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,18,7,3,TEST,Zone1,response_keyboard_single,858.4000000003725,,,Left,1,1,0,0,,,,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
58,1658745268733,25/07/2022 10:34:28,1658745268699,1,25/07/2022 11:34:28,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,18,7,6,IsTrue,button,timelimit_screen,200.0630000000092,,,,,0,1,0,,,1,,1,taskGo,Left_go.png,Left,150,Left_go.png,NoGo
59,1658745269735,25/07/2022 10:34:29,1658745269700,1,25/07/2022 11:34:29,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,23,7,1,Screen 1,button,timelimit_screen,999.9689999999973,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
60,1658745270726,25/07/2022 10:34:30,1658745270699,1,25/07/2022 11:34:30,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,23,7,2,Screen 2,button,timelimit_screen,999.9660000000003,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
61,1658745271930,25/07/2022 10:34:31,1658745271900,1,25/07/2022 11:34:31,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,23,7,3,TEST,gosignal,gonogo,1199.951000000001,,,NoGo,,1,0,0,,,,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
62,1658745272137,25/07/2022 10:34:32,1658745272099,1,25/07/2022 11:34:32,92270,31,task-1njw,,23277043,p001,6832170,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 103.0.5060.134,1920x1080,1920x969,,Stop Signal Delay - After Caffeine ,6,task full ,task full ,23,7,6,IsTrue,button,timelimit_screen,199.99799999999232,,,,,0,1,0,,,1,,1,taskStop,Right_go.png,NoGo,200,Right_nogo.png,IsTrue
